"","eciv","lenm","facexp"
"5059","Soltero/a","Castellano",267.040954589844
"5060","Soltero/a","Castellano",267.040954589844
"5061","Casado/a","Castellano",267.040954589844
"5062","Casado/a","Castellano",267.040954589844
"5063","Soltero/a","Castellano",267.040954589844
"5064","Casado/a","Castellano",267.040954589844
"5065","Casado/a","Castellano",267.040954589844
"5066","Soltero/a","Castellano",267.040954589844
"5067","Soltero/a","Castellano",267.040954589844
"5070","Viudo/a","Castellano",267.040954589844
"5071","Divorciado/a","Castellano",267.040954589844
"5072","Divorciado/a","Castellano",267.040954589844
"5073","Soltero/a","Castellano",267.040954589844
"5074","Soltero/a","Castellano",267.040954589844
"5075","Soltero/a","Castellano",267.040954589844
"5076","Viudo/a","Castellano",267.040954589844
"5077","Soltero/a","Castellano",267.040954589844
"5078","Soltero/a","Castellano",267.040954589844
"5079","Casado/a","Castellano",267.040954589844
"5080","Casado/a","Castellano",267.040954589844
"5081","Soltero/a","Castellano",267.040954589844
"5082","Soltero/a","Castellano",267.040954589844
"5083","Soltero/a","Castellano",267.040954589844
"5084","Soltero/a","Castellano",267.040954589844
"5085","Separado/a","Aymara",267.040954589844
"5086","Soltero/a","Castellano",267.040954589844
"5087","Casado/a","Castellano",267.040954589844
"5088","Casado/a","Castellano",267.040954589844
"5089","Soltero/a","Castellano",267.040954589844
"5090","Casado/a","Castellano",267.040954589844
"5091","Casado/a","Extranjero",267.040954589844
"5092","Casado/a","Castellano",267.040954589844
"5093","Casado/a","Castellano",267.040954589844
"5095","Casado/a","Castellano",267.040954589844
"5096","Casado/a","Castellano",267.040954589844
"5097","Casado/a","Castellano",267.040954589844
"5098","Casado/a","Extranjero",267.040954589844
"5099","Soltero/a","Castellano",267.040954589844
"5100","Separado/a","Castellano",267.040954589844
"5101","Casado/a","Castellano",267.040954589844
"5102","Casado/a","Castellano",267.040954589844
"5103","Soltero/a","Castellano",267.040954589844
"5104","Soltero/a","Castellano",267.040954589844
"5105","Separado/a","Castellano",267.040954589844
"5106","Soltero/a","Castellano",267.040954589844
"5107","Casado/a","Castellano",267.040954589844
"5108","Casado/a","Castellano",267.040954589844
"5109","Soltero/a","Castellano",267.040954589844
"5110","Soltero/a","Castellano",267.040954589844
"5111","Divorciado/a","Castellano",267.040954589844
"5113","Soltero/a","Castellano",267.040954589844
"5114","Viudo/a","Castellano",267.040954589844
"5115","Soltero/a","Castellano",267.040954589844
"5116","Viudo/a","Castellano",267.040954589844
"5117","Viudo/a","Castellano",267.040954589844
"5118","Casado/a","Castellano",267.040954589844
"5119","Casado/a","Castellano",267.040954589844
"5120","Soltero/a","Castellano",267.040954589844
"5121","Soltero/a","Castellano",267.040954589844
"5122","Soltero/a","Castellano",267.040954589844
"5123","Soltero/a","Castellano",267.040954589844
"5125","Casado/a","Castellano",267.040954589844
"5126","Casado/a","Castellano",267.040954589844
"5127","Viudo/a","Aymara",267.040954589844
"5129","Divorciado/a","Castellano",267.040954589844
"5130","Soltero/a","Castellano",267.040954589844
"5131","Soltero/a","Castellano",267.040954589844
"5132","Viudo/a","Castellano",267.040954589844
"5133","Soltero/a","Castellano",267.040954589844
"5134","Viudo/a","Castellano",267.040954589844
"5135","Soltero/a","Castellano",267.040954589844
"5136","Casado/a","Castellano",267.040954589844
"5137","Casado/a","Castellano",267.040954589844
"5138","Soltero/a","Castellano",267.040954589844
"5139","Soltero/a","Castellano",267.040954589844
"5140","Divorciado/a","Castellano",267.040954589844
"5141","Soltero/a","Castellano",267.040954589844
"5143","Soltero/a","Castellano",267.040954589844
"5144","Soltero/a","Castellano",267.040954589844
"5145","Soltero/a","Castellano",267.040954589844
"5146","Casado/a","Aymara",267.040954589844
"5147","Casado/a","Extranjero",267.040954589844
"5148","Casado/a","Castellano",267.040954589844
"5149","Casado/a","Castellano",267.040954589844
"5151","Viudo/a","Castellano",267.040954589844
"5152","Casado/a","Castellano",267.040954589844
"5153","Casado/a","Castellano",267.040954589844
"5155","Soltero/a","Castellano",267.040954589844
"5156","Soltero/a","Castellano",267.040954589844
"5157","Soltero/a","Castellano",267.040954589844
"5158","Soltero/a","Castellano",267.040954589844
"5159","Separado/a","Castellano",267.040954589844
"5160","Viudo/a","Castellano",267.040954589844
"5161","Casado/a","Castellano",267.040954589844
"5162","Casado/a","Castellano",267.040954589844
"5163","Soltero/a","Castellano",267.040954589844
"5164","Viudo/a","Castellano",267.040954589844
"5165","Viudo/a","Castellano",267.040954589844
"5166","Casado/a","Castellano",267.040954589844
"5167","Casado/a","Castellano",267.040954589844
"5168","Soltero/a","Castellano",267.040954589844
"5169","Soltero/a","Castellano",267.040954589844
"5170","Concubino/a","Castellano",267.040954589844
"5171","Concubino/a","Castellano",267.040954589844
"5173","Soltero/a","Castellano",267.040954589844
"5174","Viudo/a","Castellano",267.040954589844
"5175","Divorciado/a","Castellano",267.040954589844
"5176","Viudo/a","Castellano",267.040954589844
"5177","Separado/a","Castellano",267.040954589844
"5178","Soltero/a","Castellano",267.040954589844
"5179","Casado/a","Castellano",267.040954589844
"5180","Casado/a","Castellano",267.040954589844
"5181","Soltero/a","Castellano",267.040954589844
"5182","Casado/a","Castellano",267.040954589844
"5183","Casado/a","Castellano",267.040954589844
"5184","Casado/a","Castellano",267.040954589844
"5185","Casado/a","Castellano",267.040954589844
"5186","Soltero/a","Castellano",267.040954589844
"5187","Separado/a","Castellano",267.040954589844
"5188","Soltero/a","Castellano",267.040954589844
"5189","Soltero/a","Castellano",267.040954589844
"5191","Casado/a","Castellano",267.040954589844
"5192","Casado/a","Castellano",267.040954589844
"5193","Soltero/a","Castellano",267.040954589844
"5194","Soltero/a","Castellano",267.040954589844
"5195","Soltero/a","Castellano",267.040954589844
"5196","Casado/a","Castellano",267.040954589844
"5197","Casado/a","Castellano",267.040954589844
"5198","Casado/a","Castellano",267.040954589844
"5199","Casado/a","Castellano",267.040954589844
"5200","Casado/a","Castellano",267.040954589844
"5201","Casado/a","Castellano",267.040954589844
"5202","Viudo/a","Castellano",267.040954589844
"5203","Casado/a","Quechua",267.040954589844
"5204","Casado/a","Aymara",267.040954589844
"5205","Soltero/a","Castellano",267.040954589844
"5206","Casado/a","Castellano",267.040954589844
"5207","Casado/a","Castellano",267.040954589844
"5210","Casado/a","Castellano",267.040954589844
"5211","Casado/a","Castellano",267.040954589844
"5212","Soltero/a","Castellano",267.040954589844
"5213","Soltero/a","Castellano",267.040954589844
"5214","Concubino/a","Castellano",267.040954589844
"5215","Concubino/a","Castellano",267.040954589844
"5217","Casado/a","Castellano",267.040954589844
"5218","Casado/a","Castellano",267.040954589844
"5219","Soltero/a","Quechua",267.040954589844
"5220","Soltero/a","Castellano",267.040954589844
"5221","Casado/a","Castellano",267.040954589844
"5222","Casado/a","Castellano",267.040954589844
"5223","Soltero/a","Castellano",267.040954589844
"5224","Soltero/a","Castellano",267.040954589844
"5225","Casado/a","Aymara",267.040954589844
"5226","Divorciado/a","Castellano",267.040954589844
"5227","Separado/a","Castellano",267.040954589844
"5228","Separado/a","Castellano",267.040954589844
"5229","Soltero/a","Castellano",267.040954589844
"5231","Soltero/a","Castellano",267.040954589844
"5232","Soltero/a","Castellano",267.040954589844
"5233","Divorciado/a","Castellano",267.040954589844
"5234","Soltero/a","Castellano",267.040954589844
"5235","Separado/a","Aymara",267.040954589844
"5236","Casado/a","Quechua",267.040954589844
"5237","Casado/a","Quechua",267.040954589844
"5238","Casado/a","Castellano",267.040954589844
"5239","Casado/a","Castellano",267.040954589844
"5240","Concubino/a","Castellano",267.040954589844
"5241","Concubino/a","Castellano",267.040954589844
"5242","Soltero/a","Castellano",267.040954589844
"5244","Casado/a","Aymara",267.040954589844
"5245","Casado/a","Aymara",267.040954589844
"5246","Casado/a","Castellano",267.040954589844
"5247","Casado/a","Castellano",267.040954589844
"5248","Soltero/a","Castellano",267.040954589844
"5249","Soltero/a","Castellano",267.040954589844
"5250","Soltero/a","Castellano",267.040954589844
"5251","Casado/a","Castellano",267.040954589844
"5252","Casado/a","Castellano",267.040954589844
"5255","Separado/a","Castellano",267.040954589844
"5256","Soltero/a","Castellano",267.040954589844
"5257","Soltero/a","Castellano",267.040954589844
"5258","Casado/a","Castellano",267.040954589844
"5259","Soltero/a","Castellano",267.040954589844
"5260","Viudo/a","Castellano",267.040954589844
"5261","Casado/a","Castellano",267.040954589844
"5262","Casado/a","Castellano",267.040954589844
"5263","Soltero/a","Castellano",267.040954589844
"5264","Soltero/a","Castellano",267.040954589844
"5265","Soltero/a","Castellano",267.040954589844
"5266","Viudo/a","Castellano",267.040954589844
"5267","Soltero/a","Castellano",267.040954589844
"5268","Soltero/a","Castellano",267.040954589844
"5269","Soltero/a","Castellano",267.040954589844
"5270","Viudo/a","Castellano",267.040954589844
"5271","Casado/a","Castellano",267.040954589844
"5272","Casado/a","Castellano",267.040954589844
"5273","Viudo/a","Castellano",267.040954589844
"5274","Casado/a","Aymara",246.499359130859
"5275","Casado/a","Castellano",246.499359130859
"5276","Soltero/a","Castellano",246.499359130859
"5277","Casado/a","Castellano",246.499359130859
"5278","Casado/a","Castellano",246.499359130859
"5281","Viudo/a","Castellano",246.499359130859
"5282","Soltero/a","Castellano",246.499359130859
"5283","Casado/a","Castellano",246.499359130859
"5284","Soltero/a","Castellano",246.499359130859
"5287","Casado/a","Castellano",246.499359130859
"5288","Casado/a","Castellano",246.499359130859
"5289","Soltero/a","Castellano",246.499359130859
"5290","Soltero/a","Castellano",246.499359130859
"5292","Casado/a","Castellano",246.499359130859
"5293","Casado/a","Castellano",246.499359130859
"5294","Casado/a","Castellano",246.499359130859
"5295","Casado/a","Castellano",246.499359130859
"5296","Soltero/a","Castellano",246.499359130859
"5298","Separado/a","Castellano",246.499359130859
"5300","Separado/a","Quechua",246.499359130859
"5301","Concubino/a","Castellano",246.499359130859
"5302","Concubino/a","Castellano",246.499359130859
"5305","Soltero/a","Castellano",246.499359130859
"5306","Soltero/a","Castellano",246.499359130859
"5307","Casado/a","Castellano",246.499359130859
"5308","Casado/a","Castellano",246.499359130859
"5309","Soltero/a","Castellano",246.499359130859
"5312","Separado/a","Castellano",246.499359130859
"5313","Soltero/a","Castellano",246.499359130859
"5314","Soltero/a","Castellano",246.499359130859
"5315","Soltero/a","Castellano",246.499359130859
"5316","Viudo/a","Aymara",246.499359130859
"5317","Casado/a","Castellano",190.405578613281
"5318","Casado/a","Castellano",190.405578613281
"5322","Concubino/a","Castellano",190.405578613281
"5323","Concubino/a","Castellano",190.405578613281
"5325","Soltero/a","Castellano",190.405578613281
"5326","Soltero/a","Castellano",190.405578613281
"5327","Casado/a","Castellano",190.405578613281
"5328","Casado/a","Castellano",190.405578613281
"5329","Soltero/a","Castellano",190.405578613281
"5330","Soltero/a","Castellano",190.405578613281
"5331","Soltero/a","Castellano",190.405578613281
"5333","Casado/a","Aymara",190.405578613281
"5334","Casado/a","Aymara",190.405578613281
"5335","Soltero/a","Castellano",190.405578613281
"5339","Soltero/a","Castellano",190.405578613281
"5340","Viudo/a","Castellano",190.405578613281
"5341","Casado/a","Castellano",190.405578613281
"5342","Casado/a","Castellano",190.405578613281
"5343","Soltero/a","Castellano",190.405578613281
"5345","Casado/a","Castellano",190.405578613281
"5346","Casado/a","Castellano",190.405578613281
"5350","Soltero/a","Aymara",190.405578613281
"5351","Casado/a","Aymara",190.405578613281
"5352","Casado/a","Aymara",190.405578613281
"5353","Soltero/a","Castellano",190.405578613281
"5354","Soltero/a","Castellano",190.405578613281
"5355","Soltero/a","Castellano",190.405578613281
"5356","Soltero/a","Castellano",190.405578613281
"5359","Casado/a","Castellano",190.405578613281
"5360","Casado/a","Aymara",190.405578613281
"5364","Casado/a","Castellano",190.405578613281
"5365","Casado/a","Castellano",190.405578613281
"5367","Casado/a","Aymara",190.405578613281
"5368","Soltero/a","Castellano",190.405578613281
"5369","Viudo/a","Aymara",190.405578613281
"5370","Casado/a","Castellano",190.405578613281
"5372","Separado/a","Castellano",190.405578613281
"5373","Casado/a","Castellano",190.405578613281
"5374","Concubino/a","Quechua",190.405578613281
"5375","Concubino/a","Aymara",190.405578613281
"5376","Soltero/a","Castellano",190.405578613281
"5377","Soltero/a","Castellano",190.405578613281
"5378","Soltero/a","Castellano",190.405578613281
"5382","Soltero/a","Castellano",190.405578613281
"5383","Casado/a","Quechua",190.405578613281
"5384","Casado/a","Quechua",190.405578613281
"5385","Soltero/a","Castellano",190.405578613281
"5387","Viudo/a","Quechua",190.405578613281
"5388","Casado/a","Castellano",190.405578613281
"5389","Casado/a","Aymara",190.405578613281
"5392","Concubino/a","Castellano",190.405578613281
"5393","Concubino/a","Castellano",190.405578613281
"5395","Casado/a","Aymara",190.405578613281
"5396","Casado/a","Aymara",190.405578613281
"5397","Soltero/a","Castellano",190.405578613281
"5398","Soltero/a","Castellano",190.405578613281
"5399","Soltero/a","Castellano",190.405578613281
"5400","Concubino/a","Castellano",190.405578613281
"5401","Concubino/a","Castellano",190.405578613281
"5404","Concubino/a","Castellano",190.405578613281
"5406","Casado/a","Aymara",190.405578613281
"5407","Casado/a","Castellano",190.405578613281
